method,query_id,query_type,positive_page_ids,candidate_universe,rank,page_id,score
bm25_lexical_rrf,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,5,manual-b-p07,0.0305503731343
bm25_lexical_rrf,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,6,manual-b-p02,0.0305361305361
bm25_lexical_rrf,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,7,manual-b-p06,0.0298573975045
bm25_lexical_rrf,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,1,manual-b-p02,0.0327868852459
bm25_lexical_rrf,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,2,manual-b-p03,0.0322580645161
bm25_lexical_rrf,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,3,manual-b-p04,0.031498015873
bm25_lexical_rrf,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,4,manual-b-p01,0.0310245310245
bm25_lexical_rrf,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,5,manual-b-p05,0.0310096153846
bm25_lexical_rrf,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,6,manual-b-p07,0.0303099885189
bm25_lexical_rrf,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,7,manual-b-p06,0.0298573975045
bm25_lexical_rrf,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,1,manual-b-p04,0.0327868852459
bm25_lexical_rrf,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,2,manual-b-p05,0.0320020481311
bm25_lexical_rrf,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,3,manual-b-p01,0.0315136476427
bm25_lexical_rrf,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,4,manual-b-p03,0.0312576312576
bm25_lexical_rrf,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,5,manual-b-p02,0.0307765151515
bm25_lexical_rrf,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,6,manual-b-p07,0.0305503731343
bm25_lexical_rrf,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,7,manual-b-p06,0.0298573975045
bm25_lexical_rrf,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,1,manual-b-p01,0.0327868852459
bm25_lexical_rrf,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,2,manual-b-p04,0.0322580645161
bm25_lexical_rrf,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,3,manual-b-p05,0.031746031746
bm25_lexical_rrf,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,4,manual-b-p03,0.0310096153846
bm25_lexical_rrf,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,5,manual-b-p02,0.0307765151515
bm25_lexical_rrf,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,6,manual-b-p07,0.0303099885189
bm25_lexical_rrf,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,7,manual-b-p06,0.0298573975045
bm25_lexical_rrf,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,1,manual-b-p04,0.0327868852459
bm25_lexical_rrf,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,2,manual-b-p06,0.0322580645161
bm25_lexical_rrf,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,3,manual-b-p05,0.031498015873
bm25_lexical_rrf,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,4,manual-b-p01,0.0310245310245
bm25_lexical_rrf,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,5,manual-b-p03,0.0307765151515
bm25_lexical_rrf,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,6,manual-b-p02,0.0303099885189
bm25_lexical_rrf,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,7,manual-b-p07,0.0303099885189
bm25_lexical_rrf,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,8,manual-b-p08,0.0294117647059
bm25_lexical_rrf,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,1,manual-b-p05,0.0327868852459
bm25_lexical_rrf,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,2,manual-b-p04,0.0320020481311
bm25_lexical_rrf,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,3,manual-b-p01,0.0315136476427
bm25_lexical_rrf,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,4,manual-b-p03,0.0312576312576
bm25_lexical_rrf,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,5,manual-b-p02,0.0307765151515
bm25_lexical_rrf,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,6,manual-b-p07,0.0305503731343
bm25_lexical_rrf,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,7,manual-b-p06,0.0298573975045
bm25_lexical_rrf,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,1,manual-b-p01,0.032522474881
bm25_lexical_rrf,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,2,manual-b-p02,0.032522474881
bm25_lexical_rrf,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,3,manual-b-p04,0.031746031746
bm25_lexical_rrf,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,4,manual-b-p05,0.03125
bm25_lexical_rrf,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,5,manual-b-p03,0.0307692307692
bm25_lexical_rrf,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,6,manual-b-p07,0.0300768882858
bm25_lexical_rrf,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,7,manual-b-p06,0.0298573975045
bm25_lexical_rrf,manual-b-p05-q02,table,manual-b-p05,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,1,manual-b-p07,0.0327868852459
bm25_lexical_rrf,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,2,manual-b-p04,0.0320020481311
bm25_lexical_rrf,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,3,manual-b-p01,0.0315136476427
bm25_lexical_rrf,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,4,manual-b-p05,0.031498015873
bm25_lexical_rrf,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,5,manual-b-p03,0.0307765151515
bm25_lexical_rrf,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,6,manual-b-p02,0.0305361305361
bm25_lexical_rrf,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,7,manual-b-p06,0.0296312554873
bm25_lexical_rrf,manual-b-p05-q03,ocr_failure,manual-b-p05,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,1,manual-b-p06,0.0327868852459
bm25_lexical_rrf,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,2,manual-b-p04,0.0320020481311
bm25_lexical_rrf,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,3,manual-b-p05,0.031498015873
bm25_lexical_rrf,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,4,manual-b-p01,0.0312805474096
bm25_lexical_rrf,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,5,manual-b-p03,0.0307765151515
bm25_lexical_rrf,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,6,manual-b-p02,0.0303099885189
bm25_lexical_rrf,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,7,manual-b-p07,0.0303099885189
bm25_lexical_rrf,manual-b-p06-q01,layout,manual-b-p06,evaluated_split_pages,8,manual-b-p08,0.0294117647059
bm25_lexical_rrf,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,1,manual-b-p02,0.0327868852459
bm25_lexical_rrf,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,2,manual-b-p06,0.0322580645161
bm25_lexical_rrf,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,3,manual-b-p04,0.031498015873
bm25_lexical_rrf,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,4,manual-b-p05,0.0310096153846
bm25_lexical_rrf,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,5,manual-b-p01,0.0307983890073
bm25_lexical_rrf,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,6,manual-b-p03,0.0305361305361
bm25_lexical_rrf,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,7,manual-b-p07,0.0300768882858
bm25_lexical_rrf,manual-b-p06-q02,figure,manual-b-p06,evaluated_split_pages,8,manual-b-p08,0.0294117647059
bm25_lexical_rrf,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,1,manual-b-p06,0.0327868852459
bm25_lexical_rrf,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,2,manual-b-p04,0.0320020481311
bm25_lexical_rrf,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,3,manual-b-p05,0.031498015873
bm25_lexical_rrf,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,4,manual-b-p01,0.0312805474096
bm25_lexical_rrf,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,5,manual-b-p03,0.0307765151515
bm25_lexical_rrf,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,6,manual-b-p02,0.0303099885189
bm25_lexical_rrf,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,7,manual-b-p07,0.0303099885189
bm25_lexical_rrf,manual-b-p06-q03,text,manual-b-p06,evaluated_split_pages,8,manual-b-p08,0.0294117647059
bm25_lexical_rrf,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,1,manual-b-p07,0.0327868852459
bm25_lexical_rrf,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,2,manual-b-p04,0.0320020481311
bm25_lexical_rrf,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,3,manual-b-p01,0.0315136476427
bm25_lexical_rrf,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,4,manual-b-p05,0.031498015873
bm25_lexical_rrf,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,5,manual-b-p03,0.0307765151515
bm25_lexical_rrf,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,6,manual-b-p02,0.0305361305361
bm25_lexical_rrf,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,7,manual-b-p06,0.0296312554873
bm25_lexical_rrf,manual-b-p07-q01,ocr_failure,manual-b-p07,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,1,manual-b-p07,0.0327868852459
bm25_lexical_rrf,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,2,manual-b-p04,0.0320020481311
bm25_lexical_rrf,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,3,manual-b-p01,0.0315136476427
bm25_lexical_rrf,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,4,manual-b-p05,0.031498015873
bm25_lexical_rrf,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,5,manual-b-p03,0.0307765151515
bm25_lexical_rrf,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,6,manual-b-p02,0.0305361305361
bm25_lexical_rrf,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,7,manual-b-p06,0.0296312554873
bm25_lexical_rrf,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,1,manual-b-p07,0.0327868852459
bm25_lexical_rrf,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,2,manual-b-p06,0.0322580645161
bm25_lexical_rrf,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,3,manual-b-p04,0.031498015873
bm25_lexical_rrf,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,4,manual-b-p01,0.0310245310245
bm25_lexical_rrf,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,5,manual-b-p05,0.0310096153846
bm25_lexical_rrf,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,6,manual-b-p03,0.0303099885189
bm25_lexical_rrf,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,7,manual-b-p02,0.0300768882858
bm25_lexical_rrf,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,8,manual-b-p08,0.0294117647059
bm25_lexical_rrf,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,1,manual-b-p08,0.0327868852459
bm25_lexical_rrf,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,2,manual-b-p04,0.0320020481311
bm25_lexical_rrf,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,3,manual-b-p05,0.031498015873
bm25_lexical_rrf,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,4,manual-b-p01,0.0312805474096
bm25_lexical_rrf,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,5,manual-b-p03,0.0307765151515
bm25_lexical_rrf,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,6,manual-b-p02,0.0303099885189
bm25_lexical_rrf,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,7,manual-b-p07,0.0300904977376
bm25_lexical_rrf,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,8,manual-b-p06,0.0296312554873
bm25_lexical_rrf,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,1,manual-b-p07,0.0327868852459
bm25_lexical_rrf,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,2,manual-b-p04,0.0320020481311
bm25_lexical_rrf,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,3,manual-b-p01,0.0315136476427
bm25_lexical_rrf,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,4,manual-b-p05,0.031498015873
bm25_lexical_rrf,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,5,manual-b-p03,0.0307765151515
bm25_lexical_rrf,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,6,manual-b-p02,0.0305361305361
bm25_lexical_rrf,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,7,manual-b-p06,0.0296312554873
bm25_lexical_rrf,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,8,manual-b-p08,0.0296312554873
bm25_lexical_rrf,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,1,manual-b-p05,0.0327868852459
bm25_lexical_rrf,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,2,manual-b-p01,0.0322580645161
bm25_lexical_rrf,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,3,manual-b-p04,0.031746031746
bm25_lexical_rrf,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,4,manual-b-p03,0.0310096153846
bm25_lexical_rrf,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,5,manual-b-p02,0.0307765151515
bm25_lexical_rrf,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,6,manual-b-p07,0.0303099885189
bm25_lexical_rrf,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,7,manual-b-p06,0.0298573975045
bm25_lexical_rrf,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,8,manual-b-p08,0.0296312554873
lexical_cosine,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,1,manual-b-p01,0.246783823698
lexical_cosine,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,2,manual-b-p04,0.221031585598
lexical_cosine,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,3,manual-b-p05,0.221031585598
lexical_cosine,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,4,manual-b-p03,0.220192753025
lexical_cosine,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,5,manual-b-p07,0.220192753025
lexical_cosine,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,6,manual-b-p02,0.218543345883
lexical_cosine,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,7,manual-b-p08,0.218543345883
lexical_cosine,manual-b-p01-q01,table,manual-b-p01,evaluated_split_pages,8,manual-b-p06,0.216930457819
lexical_cosine,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,1,manual-b-p01,0.347617330994
lexical_cosine,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,2,manual-b-p04,0.303559400621
lexical_cosine,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,3,manual-b-p05,0.303559400621
lexical_cosine,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,4,manual-b-p03,0.30240736838
lexical_cosine,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,5,manual-b-p07,0.30240736838
lexical_cosine,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,6,manual-b-p02,0.300142112751
lexical_cosine,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,7,manual-b-p08,0.300142112751
lexical_cosine,manual-b-p01-q02,text,manual-b-p01,evaluated_split_pages,8,manual-b-p06,0.297927011534
lexical_cosine,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,1,manual-b-p01,0.378549105181
lexical_cosine,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,2,manual-b-p06,0.353553390593
lexical_cosine,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,3,manual-b-p04,0.339046975167
lexical_cosine,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,4,manual-b-p05,0.339046975167
lexical_cosine,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,5,manual-b-p03,0.337760264737
lexical_cosine,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,6,manual-b-p07,0.337760264737
lexical_cosine,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,7,manual-b-p02,0.335230189676
lexical_cosine,manual-b-p01-q03,layout,manual-b-p01,evaluated_split_pages,8,manual-b-p08,0.335230189676
lexical_cosine,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,1,manual-b-p02,0.244338888713
lexical_cosine,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,2,manual-b-p04,0.154450515804
lexical_cosine,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,3,manual-b-p05,0.154450515804
lexical_cosine,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,4,manual-b-p03,0.153864363724
lexical_cosine,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,5,manual-b-p07,0.153864363724
lexical_cosine,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,6,manual-b-p01,0.153284834871
lexical_cosine,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,7,manual-b-p08,0.152711805445
lexical_cosine,manual-b-p02-q01,figure,manual-b-p02,evaluated_split_pages,8,manual-b-p06,0.151584765648
lexical_cosine,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,1,manual-b-p02,0.356879789396
lexical_cosine,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,2,manual-b-p04,0.293266242617
lexical_cosine,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,3,manual-b-p05,0.293266242617
lexical_cosine,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,4,manual-b-p03,0.292153273734
lexical_cosine,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,5,manual-b-p07,0.292153273734
lexical_cosine,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,6,manual-b-p01,0.291052880846
lexical_cosine,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,7,manual-b-p08,0.289964828885
lexical_cosine,manual-b-p02-q02,text,manual-b-p02,evaluated_split_pages,8,manual-b-p06,0.287824837801
lexical_cosine,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,1,manual-b-p07,0.314918328649
lexical_cosine,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,2,manual-b-p04,0.263431684887
lexical_cosine,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,3,manual-b-p05,0.263431684887
lexical_cosine,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,4,manual-b-p03,0.262431940541
lexical_cosine,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,5,manual-b-p01,0.261443492808
lexical_cosine,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,6,manual-b-p02,0.260466130535
lexical_cosine,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,7,manual-b-p08,0.260466130535
lexical_cosine,manual-b-p02-q03,ocr_failure,manual-b-p02,evaluated_split_pages,8,manual-b-p06,0.258543844998
lexical_cosine,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,1,manual-b-p03,0.369274472938
lexical_cosine,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,2,manual-b-p06,0.323380833382
lexical_cosine,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,3,manual-b-p04,0.308901031608
lexical_cosine,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,4,manual-b-p05,0.308901031608
lexical_cosine,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,5,manual-b-p07,0.307728727448
lexical_cosine,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,6,manual-b-p01,0.306569669742
lexical_cosine,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,7,manual-b-p02,0.305423610891
lexical_cosine,manual-b-p03-q01,layout,manual-b-p03,evaluated_split_pages,8,manual-b-p08,0.305423610891
lexical_cosine,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,1,manual-b-p03,0.337099931232
lexical_cosine,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,2,manual-b-p04,0.270707300877
lexical_cosine,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,3,manual-b-p05,0.270707300877
lexical_cosine,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,4,manual-b-p07,0.269679944985
lexical_cosine,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,5,manual-b-p01,0.268664197704
lexical_cosine,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,6,manual-b-p02,0.267659842047
lexical_cosine,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,7,manual-b-p08,0.267659842047
lexical_cosine,manual-b-p03-q02,text,manual-b-p03,evaluated_split_pages,8,manual-b-p06,0.265684465662
lexical_cosine,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,1,manual-b-p02,0.213796527624
lexical_cosine,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,2,manual-b-p03,0.184637236469
lexical_cosine,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,3,manual-b-p04,0.154450515804
lexical_cosine,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,4,manual-b-p05,0.154450515804
lexical_cosine,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,5,manual-b-p07,0.153864363724
lexical_cosine,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,6,manual-b-p01,0.153284834871
lexical_cosine,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,7,manual-b-p08,0.152711805445
lexical_cosine,manual-b-p03-q03,figure,manual-b-p03,evaluated_split_pages,8,manual-b-p06,0.151584765648
lexical_cosine,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,1,manual-b-p04,0.350260846871
lexical_cosine,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,2,manual-b-p05,0.303559400621
lexical_cosine,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,3,manual-b-p03,0.30240736838
lexical_cosine,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,4,manual-b-p07,0.30240736838
lexical_cosine,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,5,manual-b-p01,0.301268353529
lexical_cosine,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,6,manual-b-p02,0.300142112751
lexical_cosine,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,7,manual-b-p08,0.300142112751
lexical_cosine,manual-b-p04-q01,text,manual-b-p04,evaluated_split_pages,8,manual-b-p06,0.297927011534
lexical_cosine,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,1,manual-b-p01,0.246783823698
lexical_cosine,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,2,manual-b-p04,0.193402637398
lexical_cosine,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,3,manual-b-p05,0.193402637398
lexical_cosine,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,4,manual-b-p03,0.192668658897
lexical_cosine,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,5,manual-b-p07,0.192668658897
lexical_cosine,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,6,manual-b-p02,0.191225427648
lexical_cosine,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,7,manual-b-p08,0.191225427648
lexical_cosine,manual-b-p04-q02,table,manual-b-p04,evaluated_split_pages,8,manual-b-p06,0.189814150591
lexical_cosine,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,1,manual-b-p04,0.360237411114
lexical_cosine,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,2,manual-b-p06,0.332756132323
lexical_cosine,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,3,manual-b-p05,0.317856539219
lexical_cosine,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,4,manual-b-p03,0.316650248191
lexical_cosine,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,5,manual-b-p07,0.316650248191
lexical_cosine,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,6,manual-b-p01,0.315457587651
lexical_cosine,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,7,manual-b-p02,0.314278302821
lexical_cosine,manual-b-p04-q03,layout,manual-b-p04,evaluated_split_pages,8,manual-b-p08,0.314278302821
lexical_cosine,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,1,manual-b-p05,0.350260846871
lexical_cosine,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,2,manual-b-p04,0.303559400621
lexical_cosine,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,3,manual-b-p03,0.30240736838
lexical_cosine,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,4,manual-b-p07,0.30240736838
lexical_cosine,manual-b-p05-q01,text,manual-b-p05,evaluated_split_pages,5,manual-b-p01,0.301268353529
